query_id,user_id,query_text,category,response
85f05c90-b2c8-44de-b0a2-4b31e2c5214c,5562,How do I check if my order is confirmed?,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
d10a1b9a-ba8c-4337-af5c-eac101e04e59,2055,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
580bc2d9-a361-47a8-b80f-f542bd81d751,4106,My payment didn’t go through.,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
7f6a0e8b-da6d-4d70-bbc2-680f2fae9dff,1997,My payment didn’t go through.,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
54b86273-1a5e-4b0a-bdab-c0894e69dc39,8573,How do I check if my order is confirmed?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
2c2a2ab9-3851-4f54-97c1-e7577ac03330,2915,Catch you later.,goodbye,Thank you for reaching out! Have a great day.
d468ee0f-7ac8-48f9-92b4-6a01d269bfe4,6065,I want to cancel my last order.,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
cee6613f-4c5f-4d11-9934-63e159c3ef10,4289,Where is my order in the process?,order_status,Head over to My Account > Purchases > Track Progress to see where your order is in the fulfillment process.
088b5ae3-8420-4e8a-a77e-ceba47e8cec8,4675,See you next time.,goodbye,Goodbye! I hope I was able to help you today.
bebee045-9e0a-449a-b431-25135db49b11,9443,Can you help me undo an order I placed?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
c91993ac-95b7-4966-b8fc-e15a5138cb04,5564,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
d359642f-ca99-41b0-817c-ccadd3cc4dc9,7942,I want to talk to a real person.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
51802b2c-5f8d-424a-9a36-89626c8c0bb5,3364,"Thanks, bye!",goodbye,Thank you for reaching out! Have a great day.
a68cc03d-ea04-49b9-9059-719a51e9841c,2879,There’s an issue I need to report.,submit_complaint,"To submit a complaint, please visit Profile > Feedback > Report Problem. Provide your order details and a description of the issue."
f6d47411-b2b3-4a90-985a-61c8536149b6,2827,How can I leave a review for my order?,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
c09287a5-0f81-4826-b4df-d7d5efacb8cb,7534,What’s 2+2?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
c2dc8487-3a9c-4334-8bfb-5fa967a45871,1588,"Hi, I need some help.",greeting,Hello there! How can I assist you with your orders today?
90d828e7-faac-4c82-bc9a-bd70d2177598,9300,I want to complain about a product.,submit_complaint,"To submit a complaint, please visit Profile > Feedback > Report Problem. Provide your order details and a description of the issue."
c0ea2e37-36a0-47e8-937a-334a1a8d47b7,7027,Tell me a joke.,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
4bbb5f91-0e32-4b91-9ab3-ea8c38904b16,4036,How do I file a complaint?,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
685e47c7-7fde-4759-b75a-97313ecbe134,3740,Catch you later.,goodbye,Goodbye! I hope I was able to help you today.
10442b58-68eb-43c7-9848-6a7337b0dbb4,7644,What’s the current status of my order?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
add91ad9-0443-44ac-af4e-7b72f6fc8bbf,7005,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
2acb9652-45b9-4fd4-be1f-c7e01c8ae557,9619,I want to complain about a product.,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
c0fd76e0-876d-4e4b-b4f6-1f9754d365e8,3938,I want to cancel my last order.,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
b83abd48-e072-4f09-be50-bcfb39ba25cb,5276,How can I leave a review for my order?,review_order,"To review your order, head over to Orders > Select Order > Leave Review. Select the order and leave your feedback."
d5e16195-e87e-4ae5-98d7-b76f6680c66d,9027,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
538d7e01-f6ad-4fb5-928c-916e72cf85ff,3708,Where can I request a refund?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
c6902aa3-2ac6-4ee9-9854-4ec13c8faff1,3153,Good morning!,greeting,Hi! Welcome back. What can I help you with?
3a55bfc0-15c5-4740-9a0c-818c2a114aba,6703,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
f34c0250-589a-4ca1-b832-3b046c3ecd44,1629,I want to talk to a real person.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
7657dcd6-1899-42e1-b973-9c8d84ebe468,6281,Is there a way to stop processing on my order?,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
6e4815bd-568d-4779-8f52-3eb6b9b12f7b,3692,What’s the current status of my order?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
5862d766-23e5-4ec4-a30c-59a342d448e1,4067,How do I check if my order is confirmed?,order_status,Head over to Orders > Select Order > View Status to see where your order is in the fulfillment process.
251950cc-dfa6-41a0-9c4e-1cce670ebd2b,1513,Good morning!,greeting,Hello there! How can I assist you with your orders today?
72b2a3c2-fa5c-46a7-92d8-ddc7f04622cd,9938,Has my order been shipped yet?,order_status,Head over to My Account > Purchases > Track Progress to see where your order is in the fulfillment process.
39716aef-750c-4a86-8bd9-a05a36cc2938,3026,Can you show me tracking details for my order?,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
cce73ebb-539b-4688-bfe0-024bdc61275d,5196,Can you show me tracking details for my order?,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
b0a962a3-4ba0-41de-af0b-12e0e5fe0061,4777,Tell me a joke.,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
e6adcc6a-a0d9-40cd-98da-2ea8fae1bb5d,4823,Please transfer me to a representative.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
6de84c61-00c1-4f5b-a6b3-5b0cf0f5b81b,6452,Please cancel my recent purchase.,cancel_order,"To cancel your order, please go to Profile > Order History > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
711f56c7-6bd6-4827-985b-b99d1e461a1d,8943,I want to share feedback about my purchase.,review_order,"To review your order, head over to Purchases > Feedback > Review Order. Select the order and leave your feedback."
ef3af59d-36e7-44ae-aaec-b1d08f0d9cf5,5955,Can you help me undo an order I placed?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
ad7f2e9b-8db2-454f-8c8e-8cfbd6dc5286,8733,Can you show me tracking details for my order?,order_tracking,Tracking details are available under Purchases > Delivery > Tracking Info. It will show you real-time updates about your package location.
69d28fcf-8439-4871-b953-1a5ac5b77d5d,5653,Can you show me tracking details for my order?,order_tracking,Tracking details are available under My Account > Shipping > Track Package. It will show you real-time updates about your package location.
237f563c-68df-4971-a263-51802b074e34,3633,Where can I request a refund?,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
4494aed1-6b47-4e12-8ad1-0456ccf575a6,5585,Where do I write a review for my last order?,review_order,"You can add a review by navigating to Orders > Select Order > Leave Review. Once there, you’ll be able to write and submit your review."
a76ddf4b-d98b-4f33-b898-e3653c54340e,8272,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
65fa794d-61a6-4399-807d-f574b0be6e4c,8453,Where do I write a review for my last order?,review_order,"To review your order, head over to Orders > Select Order > Leave Review. Select the order and leave your feedback."
96297da2-5c8b-40ed-9b38-587efc237fcf,2179,I want to talk to a real person.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
4f9bf114-7033-4b17-a0df-d06f3e395037,8678,Can you help me undo an order I placed?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
5061f445-b22e-42f9-bfff-7d73c5ad993f,4667,Tell me the progress of my recent order.,order_status,Head over to My Account > Purchases > Track Progress to see where your order is in the fulfillment process.
78d086b0-b917-4e2e-8dc5-0cc5e8142dd6,7475,I want to complain about a product.,submit_complaint,"You can report a problem by going to Profile > Feedback > Report Problem. Fill in the complaint form, and our team will review it shortly."
fe80819a-e441-45fb-b99d-2a5e49b761e2,4519,Hi there!,greeting,Hi! Welcome back. What can I help you with?
5a12d46b-9b9f-44f9-89b4-6364b76cbb77,3639,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
e5d40984-c00e-4501-affc-bde210f0d707,6447,"Thanks, bye!",goodbye,Thank you for reaching out! Have a great day.
d75c50d2-e68a-4bd7-80c0-526ccf672027,2907,Catch you later.,goodbye,Thank you for reaching out! Have a great day.
63983e00-3b01-429c-9c1a-e60d912dbf60,9812,Please help me submit a problem report.,submit_complaint,"To submit a complaint, please visit Profile > Feedback > Report Problem. Provide your order details and a description of the issue."
654e6873-6319-4508-ae63-b6d4b0f2db37,6074,What’s 2+2?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
d37ead49-7a4b-49ef-a753-fefe93b03bef,8285,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
